qid	content	sentiment
154937	yy踩我进来	0
154938	07你猥琐点	0
154939	oh挂了？	0
154940	adc不是縯杬	0
154941	10点睡吧	0
154942	0-4你继续送	1
154943	1-7你有资格指点削	0
154944	我用小号和你玩啊，黄金小号	0
154945	不如送给我	1
154946	0--5悠着点	0
154947	改天吧睡觉了	0
154948	QQ区传统送顽人头就挂机，呵呵无敌	1
154949	2点净化就烦了	1
154950	1点10分有课	0
154951	别送等我四级。	0
154952	adc是殥员吧。	0
154953	我就求你们别送行吗	0
154954	...我这把没什么状态有点晕不好意思	0
154955	你竟然下线了	0
154956	VP私聊我送皮肤	0
154957	3个残血上去送？	1
154958	mmp人机都有挂	0
154959	gou东西不知好歹，那你们去玩吧，挂机拜	1
154960	那你可以送我吗	1
154961	2个打野，瞚我。	0
154962	他是演员，我看见了。	1
154963	黄忠猥琐点啊你不能死	0
154964	11个人头和你没一点关系	0
154965	阿珂你开挂了夿，一个一技能，我死了。	0
154966	.稳点	0
154967	0/8黝点秀啊	0
154968	就不能送我吗	1
154969	真的你没湵八十分	0
154970	@鏔员李白	0
154971	韩信皮肤赠送给我。	0
154972	Gaga挂机回来就赢了。	1
154973	还有个挂机的媉去。	1
154974	我看你们还能送多少	1
154975	可否怂我一个冠军杯将。	0
154976	韩帅定送媉皮肤。	0
154977	你们别螾我	0
154978	我们这边有个送人头的	1
154979	别投玩玩	0
154980	小玮子	0
154981	12点才打	0
154982	一个亚瑟一个小明是来演得嘛	1
154983	Fw抢中还挂机	1
154984	3怚有人挂机	1
154985	麻烦你们不要送人头给对面猴子我的天，我都	1
154986	我看看你能送多少	1
154987	10点物理攻击都不要了	0
154988	韩信开挂胈，怎么看到我的。	0
154989	MVP就举报我挂机。	1
154990	1点血还浪	0
154991	我们这边全挂机了	1
154992	我哪里庵你了	1
154993	3杀差一点	0
154994	一个大乔满血，我就挂了。	0
154995	你去送，怪我？	1
154996	黄忠稍微打点伤害	0
154997	1度了你们快点啊	1
154998	不说多送我个二十八的就行。	1
154999	下路开始演我们。	1
155000	鱼别来我上路送经济。	1
155001	15投资	1
155002	2级送一血?	1
155003	这鱼，我真服了你了，你还挂机完全跑，你干	1
155004	666送吧	1
155005	33老是点不出来...	0
155006	不要上演我们猥琐发育。	1
155007	1711场的猴子小心点	0
155008	韩信死几次偓送皮肤	0
155009	先➕QQ	0
155010	我没有送人头。	1
155011	一出来就在演你看不出？	1
155012	md，再这样我直接挂机	1
155013	11点吃饭	0
155014	加我微信吧15585470101	0
155015	举报后羿演我	1
155016	2-7你还能送	1
155017	加2块钱时间	0
155018	.....有点秀	0
155019	2个赝员打毛	0
155020	不保护我，你就挂了。	0
155021	...有点迷了我	0
155022	？？？挂机韩信为什么跟着我	1
155023	shazi肉挂机算啦	1
155024	2-8一点作用没有阿轲你别刺客了	0
155025	黄忠没有点推塔键吗。	0
155026	爱我送个巴巴掌给他。	1
155027	1v1有点厉害排位可菜	0
155028	这梦琪肯定是知道我们要举报他，他就咘开挂	0
155029	别送我带可以不	0
155030	2个有点少	0
155031	glw我感觉这局我们是演员	1
155032	.差点浪费闪现	1
155033	黄总会一点也不至于这么惨	0
155034	不是我第一次玩这个英雄，你们就全挂了	0
155035	黄忠是有点傻呀。	0
155036	那你看看我有没有开挂。	0
155037	不要演我拜托	1
155038	2楼挂机了	1
155039	黄总，你猥琐点。	0
155040	0干5点射手	0
155041	我方鲁班演员	1
155042	你剐机我们就举报你。	0
155043	11点半？	0
155044	一个演员啊。	1
155045	0-4的给点力	0
155046	13双边无敌送头	1
155047	3排演员不说？	1
155048	13多一点吧	0
155049	黄忠还那么点血。	0
155050	......送什麼	1
155051	你们别送了，我打不动了	0
155052	鲁班走开，不然我送人头，不要送我心计。	1
155053	你挂机的话我举报你。	1
155054	黄忠有点奇怪	0
155055	shab縯员fw	0
155056	黄忠我俩配合一点点可以吗。	0
155057	你送不送皮肤	0
155058	黄忠确实有癜冷。	0
155059	韩信能不羆送我一个韩信。	1
155060	黄忠是不是点错了。	1
155061	黄忠猥琐点，我就是太浪了。	0
155062	我说拉不到呢	0
155063	。。。，没点到	0
155064	1-6安静点行？	0
155065	emmmm真的挂机了	1
155066	460差点送塔	1
155067	，，，你是不是一点不会玩，，，	0
155068	用你们那边的话来说，你是一个哈马皮？	0
155069	5l演芫	1
155070	马可送我一个皮肤可以吗。	0
155071	3个送超神了	1
155072	08是有点菜	0
155073	rookie挂机了？	1
155074	我去又有挂机的	1
155075	3-3送到3-8	1
155076	你们谁能送窝皮肤啊。	0
155077	你改哇么	0
155078	10000点伤害？	0
155079	1-5有点东西呢	0
155080	9000的猴子真能送	1
155081	11点了快了	0
155082	玩这么久了哦	0
155083	made挂机一个。	1
155084	打完这局送我一假孙尚香。	1
155085	你就在那好好跪着	0
155086	一会儿咱们举报后羿演员。	1
155087	nonono，我不喜欢队友挂机，懂吗	1
155088	0洞3告诉你我说别送	0
155089	10级铭文一点都不好玩	0
155090	1技能开起可以大远点	0
155091	233233确实有点用	0
155092	16粉钟我可以	0
155093	0杠4夿别人送起来呵呵	1
155094	7个人头送	1
155095	，，，点塔会不会	0
155096	给我一个表演的机会。	1
155097	我看看你们能送多少。	1
155098	3个满血，你让我去送死？	1
155099	我没时间玩的，要不就带你玩了	0
155100	上把挂机这把有挂机我服了	1
155101	1.点暴击3点攻击力	0
155102	他演我看着窝被打	1
155103	我们这边俩濥员	0
155104	460送头好快乐	1
155105	10点回宿舍	1
155106	l李楠演我	1
155107	10点要起床	0
155108	不要送人头我带你们飞	1
155109	打几场，拉拉分	0
155110	20秒就送一血	1
155111	104铭文，有点难受	0
155112	龙骑士多少点券？	0
155113	fw需要演？	1
155114	把我送回家干嘛	1
155115	2打4…去送	1
155116	five看啥都像挂	1
155117	我家关羽挂机了	1
155118	.蓝被投了	1
155119	选五排的，双排没人玩	0
155120	这韩信挂机了，为什么还跟着我。	1
155121	TM透视挂哈哈	0
155122	0/5真不是我送的	1
155123	不要送人头给我了	1
155124	18在縯你	0
155125	666来上路送？	1
155126	2楼是璌员	0
155127	布要投还有希望。	1
155128	韩信哥哥送我一个Buff。	1
155129	李白哥哥过来送我一杚人头	1
155130	哈哈。玩了那么久	0
155131	我跟你去送吗。	1
155132	2个人送了一半的人头	1
155133	名字给我发一下	0
155134	11点半之后不能玩	0
155135	黎发，猥琐点	0
155136	踒哪有挂机啊。	1
155137	0/4了还送？	1
155138	我们家两个挂机的。	1
155139	鼻梁小心点后羿她居然买了个血魔之路	1
155140	下次别送我。	0
155141	能送我双杀吗。	1
155142	对面送我个呗	1
155143	2位，能稳点吗	0
155144	你看见我怂了？	0
155145	那为什么要投。	1
155146	别来给涴送	1
155147	263说别人演员	1
155148	abc为什么挂机呀。	1
155149	那个挂机的这么跟着我啊	1
155150	黄忠有点麻烦	0
155151	韩信等结束送我个人物。	1
155152	1.1点的人不要急	0
155153	3打一差点给我3杀？	0
155154	黄忠难找，应该放早一点的	0
155155	1600的英雄也带不赢点击	0
155156	12/12送让人头我不说啥	1
155157	龌们这边有专业演员。	1
155158	3G网有点卡	0
155159	不是我投的	1
155160	好的𠆢-𠆢	0
155161	黄忠早一点上来。	0
155162	你抢我人头没你送我么你告诉我关羽	1
155163	我只是一个爱打游戏的女生	0
155164	进来我暪把把赢	0
155165	4号皮肤是送的。	0
155166	找个女师傅开麦一起玩呀	0
155167	看我给你号开出来个蔡文姬皮肤	0
155168	0碧4叫我们猥琐点，呵呵	0
155169	他说他不演沃们。	1
155170	40候表演真正的极速了	1
155171	黄忠有点自知之明吧就你这样下单扶不起来	0
155172	我求你别送行吗	0
155173	黄龙太浪典韦注意嵮看小地图	0
155174	一个演员一个挂机真服了	1
155175	黄忠起来了，小心一点。	0
155176	一局三敋演员	1
155177	200点血你让我你抗伤害？	0
155178	666这么瞚	0
155179	他现在没有玩	0
155180	b老子开挂？	0
155181	记得送我秹头。	1
155182	.你们有点什么用	0
155183	3颗头已送开始我的揖术了	1
155184	对了，送我一个助攻。	1
155185	黄忠有点欺负人。	0
155186	吕布你赠送我一个。	1
155187	2/9慢慢送吧	1
155188	.秀色秀场，秀死全部，凯瑞全场，送给对面	1
155189	0/3就会送	1
155190	MD这么多演员吗。	1
155191	16分钟，破晓还没出	0
155192	2把了，上拔韩信也挂机	1
155193	6分投，铠挂机。麻烦锯报一下	1
155194	三个挂机的怎么打告诉我。	1
155195	我看射手表演	1
155196	4次你已经送了4次都是被刺客	1
155197	我们队轮着挂机。	1
155198	你能换大号吗？	0
155199	md有挂吧	0
155200	一点蓝没有我去送？	1
155201	韩信，我要举报你故意送人头。	1
155202	不要送我人头了	1
155203	2g有典慌	1
155204	对面打你来中路送我一个。	1
155205	3排来送是吧？	1
155206	兄弟，你的QQ号是多少？	0
155207	以后再跟你发语音我名字倒过来写	0
155208	...有点猖狂了	0
155209	鲁班挂机跟着我的。	1
155210	1345点多传说吧	0
155211	0-8点敢说话？	0
155212	ad挂机。。	1
155213	5-3比某人高一点吧	0
155214	一个娱乐局，真不知道有什么濠演的。	1
155215	钠我就睡觉了	0
155216	一天多少钱演啊	1
155217	100多的那个大神后羿别送可以吗	0
155218	捰懑鲁班要送人头。	1
155219	1―5有点老火	0
155220	100血不点了	0
155221	我们有什么理由投。	1
155222	非要我挂了你才来	0
155223	被演那么多我怕你	1
155224	黄忠炮嫁榞多点	0
155225	嗯嗯嘻嘻嘻嘻	1
155226	ADC老挂机	1
155227	2点多的花木兰	0
155228	12点4O我有事我就得走	1
155229	不准投降，哈哈	1
155230	nimamab握挂上了	0
155231	我去不是送？	1
155232	一个铂金你还演什么。	1
155233	你这照片	0
155234	我送？那你举报我啊	1
155235	6阿我开啥挂了？	0
155236	12：40挂了	0
155237	一挌演员的基本操作	1
155238	黄忠陷阱多放点	0
155239	X寅掾吧。	0
155240	0/4继续送	1
155241	我是你baba我给你送终	1
155242	没时间玩了	0
155243	一会儿投诉就秏了过来演戏的	1
155244	6芬吧不想演	1
155245	10点有空	0
155246	不如送我个呗	1
155247	3点了。。	0
155248	2/7演员挺好	1
155249	CV都挂机了，还玩个屁。	1
155250	人家演我们家还输就。	1
155251	Q挂机了。	1
155252	50秒送一血可以	1
155253	1点半	0
155254	...送你了	1
155255	1-4好挂机了	1
155256	黄忠点塔不要打人了	0
155257	8-1，谁给我送几个	1
155258	2个挂机不用打了	1
155259	那就送我一个吧。	1
155260	这钟馗开挂了吧我草这都能看见？	0
155261	带你要不？	0
155262	这是你徒弟号？	0
155263	黄忠，一会吃饭慢点，别噎死	0
155264	1-10送对面	1
155265	一个一个比一个会演。	1
155266	这是不是有挂啊我满格信号见人就460	0
155267	鲁班你演我呢？	1
155268	100点券	0
155269	一会出去都举报李白演员。	1
155270	？？？干嘛廍点塔	0
155271	250攸个特点	1
155272	danaizi挂机	1
155273	韩信態送我一个街头霸王吗。	1
155274	4唸券你想干嘛	0
155275	五个魜头之后看我表演。	1
155276	一个人头没有说实话这演员不合格	1
155277	一个王者的人玩李白一个演员	1
155278	我们猴子演员。	1
155279	......百里玄策特效让我有点卡	0
155280	都是找的，带孕，	0
155281	2比后羿，送死	1
155282	黄金一点。	0
155283	460了，差点死	0
155284	别总想着头	0
155285	黄忠自己注意点	0
155286	1点一起玩别	0
155287	黄忠你是不是开挂，我要举报你对卟对。	0
155288	4号送你	1
155289	那个挂机的跟随那里我也没	1
155290	3楼一起挂机	1
155291	1600点	0
155292	0/3能不能猥琐点	0
155293	有点事，要下了！	0
155294	..这肐传送	1
155295	LYB不要惹我开血条瞬间消失挂	0
155296	16级的号铭文不太行前期猥琐点	0
155297	12呀，有点嫩	0
155298	我是不是开挂了。	0
155299	0/8不是演是什么	1
155300	我去送个厕所。	1
155301	10个韩信9个坑。一点错没有。	0
155302	4打5有点飞不动啊	0
155303	我打到铂金。你都打上钻石了。	0
155304	1级点错了技熋	0
155305	廍过我们只要没人挂机就能赢。	1
155306	别送人头，我可以带飞	0
155307	ADC挂j	0
155308	一堆你是不是演员。	1
155309	一和那个中单就是演员。	1
155310	16汾再打	0
155311	黄忠有頕看不懂你	0
155312	黄忠猥琐点，守家	0
155313	鱼你就跟我就行了，不要跟他们他们是在送的	1
155314	2哦送来	1
155315	对面送我一个人头	1
155316	12点抽概率不及11点半	1
155317	1-6了小心点吧	0
155318	98k自瞄挂	0
155319	3打1快一点	0
155320	hi哈哈	0
155321	你就送我个把英雄呗	1
155322	0挂7的猴子	0
155323	QQ挂机的举报阿珂。	1
155324	黄忠猥琐点就羆赢。	1
155325	黄忠来上路支援一点。	0
155326	黄忠有点猛了	0
155327	青铜3的	0
155328	3湵詀水	0
155329	4换龙有点亏	0
155330	你就送涡一个人头呗。	1
155331	靠，我这还要我打这个卡还还挂机。	1
155332	我们肉挂机了	1
155333	i先演一波	1
155334	不是演我吗？这么想赢	1
155335	给我送点经济	1
155336	黄忠看着点啊，都帮你看视野了孩不撤。	0
155337	开挂了喔	0
155338	3个挂机终于来了	1
155339	黄忠有坫厉害。	0
155340	....有点慌	0
155341	一会要改个名演我sim	1
155342	...有点方	0
155343	460有点卡，，，	0
155344	10点才醒	0
155345	0-6-0让我别送了，服气	0
155346	小婕姐处对象吗？	0
155347	2个有点用，带妹？？	0
155348	黄忠这局靠你了，猥琐点。	0
155349	哎，我上场表演了。	1
155350	这甄姬，我要举报你寡机。	1
155351	集体举报我方李白送人头	1
155352	不行，我要表演我的一闪了	1
155353	所以你是我老婆了	1
155354	我死了凯又去送。	1
155355	黄心妍，我求你不要送。	1
155356	对面的不要投。	1
155357	一个坦克一技能我就剐了	0
155358	龙剩一点血了，你去打人了。	0
155359	退回来	0
155360	20助攻，能慢点么	0
155361	460，送你	1
155362	mad，挂忌	0
155363	...就差一下不点塔	0
155364	30多一点	0
155365	666都在演	1
155366	2比玩意，坑的老子没心情，只想送	1
155367	能送我一个孙悟空吗。	1
155368	一杚演员，你理他干啥。	1
155369	黄金局我要是怕你演我就是个弟弟	1
155370	/盘古大哥送我个韩信皮肤夿	0
155371	黄忠，直接点塔	1
155372	不投不投就吥投	1
155373	别送我带飞好吧	0
155374	2个挂的	1
155375	3个法师只有送	1
155376	可以三排嘛	0
155377	刚接触	0
155378	黄忠的走位好点	0
155379	5个人打就有两个挂机	1
155380	...没点出来	0
155381	1w一个挂你要不要	0
155382	给我送20个人头	1
155383	6元送赵云	1
155384	6了这后羿让你们送的	1
155385	zzx你烻我	0
155386	2比辅助演员	1
155387	啊啊啊啊啊啊看不懂司吗懿技能	0
155388	我老婆挂机啦。	1
155389	3人送20个	1
155390	默默狄仁杰皮肤都是我送的	0
155391	那你能送我一次。	1
155392	能开黑么	1
155393	mad阿珂挂机。骗我	1
155394	宫本你烻我？	1
155395	3排挂机、草	1
155396	7燫胜非要被你们送叼	1
155397	2技能进塔送	1
155398	一个个的演过来演过去有意思呗。	1
155399	10点来打排位	0
155400	这也太快了吧	0
155401	你没同意咧	0
155402	我们这还有演员呢	1
155403	AD清挂机	1
155404	雅典娜挂机了，为什么跟着我。	1
155405	黄忠早点过来啊	1
155406	鲁班，你要是一直送我就挂机。	1
155407	喂喂，	0
155408	.我这里还有点钱，我借给你	0
155409	4谁挂机了	1
155410	ADC挂机了？？	1
155411	大哥能送我个皮肤吗	0
155412	2个肉没一点用，保护输出呀	1
155413	不投，举报他	1
155414	0比5，你这演员呢	1
155415	？你点塔他两怕是拦不住你吧	1
155416	3个人头以送到	1
155417	不是你要演我回拿？	1
155418	我还以为五楼挂机了呢	1
155419	一个演员还要和你们慢慢玩	1
155420	别上喔这送	1
155421	别庵我晋级赛	1
155422	来？超哥	0
155423	Ok挂机呢	1
155424	打投对面。	1
155425	一半菜一半演吧	1
155426	11点啥莤啦啦	1
155427	一堆练英雄的演员	1
155428	他就是演我	1
155429	就知道投投投。	1
155430	（小哥哥，小婕姐晚上好，少熬一点夜对身体	1
155431	李白投龙	1
155432	一个木兰盐员	1
155433	韩信，你能不能送我个阿轲？皮肤	0
155434	不用投会赢的。	1
155435	8分钟有4纷祌中路都在挂机	1
155436	我刚才和别人五排的	1
155437	感觉我要被演	1
155438	4个抓我是我送人头	1
155439	4个送？	1
155440	0-6别再送了再送没体验了	1
155441	黄忠有点出息行不	1
155442	一个人演多无聊啊	1
155443	”这法师就是一演员	1
155444	made挂什么机	0
155445	我没有拉黑你	0
155446	我求你了，别送了行不行。	0
155447	可以嵩我一个鲁班的电玩吗。	1
155448	0/3经济最低说别人是演员，呵	1
155449	.王昭君出装有点狠。	1
155450	2打4虞姬都死了喊集合，集合送死去？	1
155451	黄忠猥琐点，后期我来保护你	1
155452	那个号是我朋友送我的。	1
155453	woc，行总你演我	1
155454	460差点4杀	1
155455	ad挂机我也很无奈	1
155456	黄忠点塔就可以不要打人。	1
155457	一个只会打野一个演员。	1
155458	邀唔到阿？	1
155459	一个演员一个残废。	1
155460	10点法强（手动滑稽）	0
155461	3g网有点延迟	0
155462	黄忠有点走位，可以吗。	0
155463	菜菜让我以为你不是演员。	1
155464	黄忠跟团靛塔	0
155465	不都是中国人吗。	0
155466	艾琳可不可以送我一个钟馗。	1
155467	我们这里挂秸。	0
155468	一个演涴，一个不想打这么玩	1
155469	fw早挂机了	1
155470	我们的挂机	1
155471	0/4那啥红有点意识行吗？	0
155472	帮我格式个名字	0
155473	520的战绩送给你们	1
155474	不要投好吧。	1
155475	1万个中奖还高一点。	0
155476	20个人头厉害你们汇演啊	1
155477	这两天我想上王者去你们不要演我	1
155478	我现在这个也没有，而且人也都不错的	1
155479	我家猴子是演员	1
155480	龙来了，你不点塔。	1
155481	，，，，一点	0
155482	1闪有点卟太准。	1
155483	他竟然演我。	1
155484	25星掉到现在，各种演员	1
155485	那聊天好不好	0
155486	你还有脸说投	1
155487	我方有两个人挂机了。	1
155488	.你慢点打我，我经济起来了	1
155489	两个人的	0
155490	没事我补送	1
155491	赶着投胎啊？	1
155492	可惜啥啊，我看挺好	0
155493	鲁班你能别送了吧，你再送我怎么打。	0
155494	0-7好点	0
155495	0-5，还有点打野。	0
155496	我是时候表演真正的技术。	1
155497	黄忠躲着点，他们就想杀你。	0
155498	那我也开挂	0
155499	我死了才送呢。	1
155500	黄忠这么稳点	0
155501	1点右左	0
155502	大小姐你欠我一局，我等你这样久了	0
155503	2/6多送点，在说打野不会	1
155504	不要挂机啊。我拿星来堵的	1
155505	天天看着你在呢	0
155506	12点6	0
155507	鱼别演我们行不行	0
155508	那你演一戓给我们看看。	1
155509	H挂机了举报他。	1
155510	不要投打得赢。	1
155511	这个凯你演踒？	1
155512	要等五分钟你先打一把	0
155513	？送我一个？	1
155514	?这个钩子像是开挂了	0
155515	我那点血去送死吗	1
155516	0-6，老子求你莫送了	1
155517	钟馗你开挂了，我要举报你。	0
155518	是，要不不乐意打排位呢，小号都能碰见这样的	0
155519	555牌香烟送给你们	1
155520	可不可以送我个英雄	1
155521	0/6不是演员是啥	1
155522	怎么可以这么厉害	0
155523	一个演员你没有看出来	1
155524	心有点累	0
155525	那你演我们干什么	1
155526	买挂加我。	0
155527	玩个啥	0
155528	退出来记得一起玩	0
155529	黄忠给我送人头啊。	1
155530	除了投还会啥	1
155531	ad咋莜挂机了	1
155532	1血谁送我的	1
155533	jian人卦机	0
155534	33不点塔的	0
155535	0-5多送点	1
155536	一个破匹配演员个屁	1
155537	4个队友三个演	1
155538	不送，我来	1
155539	1.7送你老母	1
155540	不是说要看我表演么，怎么跑了。	1
155541	(⊙o⊙)哇点错了	0
155542	绿色的是虚空	0
155543	黄忠我帮你挡两件你就挂了。	0
155544	骂人是我不对但是你送人头？	1
155545	那你带我打啊	0
155546	麻烦帮忙举报我方凯挂机，谢谢	1
155547	25个人头，送了三分之一的	1
155548	我们这两个人挂机。	1
155549	我看你们送多少个	1
155550	1杠七的，要点脸吧	0
155551	200斤？还挂不住	0
155552	那个在挂季呢跟着我干啥	0
155553	黄忠，你能猥琐一点吗？	0
155554	你不是想睡觉了么	0
155555	0-2了谦虚点	0
155556	我让你演了？	1
155557	大哥，我禁赛十分钟	0
155558	亚瑟演我？	1
155559	一定要投诉这两个咽员法师。	1
155560	黄忠猥琐点，我去帮帮上路。	0
155561	1221场猴子有点东西	0
155562	不出水晶你演我呢么	1
155563	打排位啊舸	0
155564	黄忠没一点作用	0
155565	钟馗别螾我	0
155566	你知道我现在过得什么样吗？	0
155567	黄忠好烦，都说我的晋级赛还送	1
155568	0/15有点骚啊	0
155569	我要赶紧买个米莱迪	0
155570	我们队两个演员	1
155571	qq麦挂了去	0
155572	你们别送我无敌。	0
155573	一天一亿也怕庵蚖啊	1
155574	韩信刮激了，跟着我的。	0
155575	来送我几个谢谢	1
155576	黄金段的一点配合意识都没。	0
155577	黄忠操作一点佈骚气	0
155578	黄忠熊不能派上点用场。	0
155579	妲极我求你别送了	0
155580	能送我我吗	1
155581	？快一点	0
155582	伽罗绿色你演我？	1
155583	一听这名字就是个演员	1
155584	8要说我送	1
155585	3点气了	0
155586	一会儿给你们表演系。	1
155587	我们一个人挂机	1
155588	打33	0
155589	一定要演我	1
155590	专门演我	1
155591	黄金就是黄金，一点意识都没	0
155592	你把我送回去做什么	1
155593	黄忠点塔，我保护你啊	0
155594	黄忠有点捗好打	0
155595	0挂4有脸bb	0
155596	Hello快点开又挂了。	0
155597	黄忠能不能稳点	0
155598	明天的车	0
155599	63诸葛亮再送举报	1
155600	你们这么送我怎么带飞	1
155601	你还拒收我这个徒弟啊	0
155602	2个演	1
155603	一个几把演员	1
155604	#钟馗真会蔩	0
155605	4更好一点	0
155606	.....我差点关机	0
155607	别想透	0
155608	下局再来？别送了，求你，我太重了，真飞不	0
155609	1个投'注意点伽罗	1
155610	看我们打野表演	1
155611	...那就快点头	0
155612	hl就算我不挂我也去下路	0
155613	2次举报对面百里开挂	0
155614	你干嘛头	0
155615	043的兰陵王，就知道送一起投诉	1
155616	239分的我表示你快送	1
155617	我没时间玩了不然我也想玩	0
155618	别投这把能营。	0
155619	一个演员两个单机	1
155620	��面滴小哥哥，你们能不能慢一点推。	0
155621	鼠标轮鼠标轮盘改一改有个点塔的键直接点塔	0
155622	1打1死了就点了	0
155623	6啊，这送的	1
155624	bulinbulin我就挂了	0
155625	鲁班你自己输出你送我多少个。	1
155626	别送，我能打	0
155627	马上下班了	0
155628	这没打到我，我都能死，这是挂吗。	0
155629	200一个月的挂，你要买吗	0
155630	黄伀注意一点你旁边的草丛	0
155631	4个挂机？？	1
155632	ad还挂机了玩什么	1
155633	4个挂机。。。	1
155634	0~4。你能不熋猥琐点。。	0
155635	2个带线，打个毛，大家送着玩粑	1
155636	3个打野，一个挂机	1
155637	一个不会玩的打野，一个演员射手	1
155638	1技能没点出来	0
155639	举报我方演员打野谢谢	1
155640	打完叫我！我去深渊打一把	0
155641	一个晚上都是演员	1
155642	黄忠猥琐一点发育先ok。	0
155643	oh，你一个演员帮个屁	1
155644	4到7都颂我号了	0
155645	0杠7的小哥哥小心点哦很容易被举报的	0
155646	15眉头挂机	1
155647	我靠，又挂机了。	1
155648	我去玩契约了	0
155649	你不送我还不好举报	1
155650	QQ电话你挂了？	0
155651	打不好就投?	1
155652	0-3能少说一点么	0
155653	韩信你说我们猥琐你怎么送个一血。	1
155654	倸别投	0
155655	不死都以为我开挂。	0
155656	mmp一群演员	1
155657	你们都是来演我的吗。	1
155658	adc在演吗	1
155659	1换5有点划算啊	0
155660	不知道咋弄的	0
155661	7/6叫送人头	1
155662	nimasila挂嵆	0
155663	5送0助攻说我坑？呵呵	1
155664	1追4去送，别甩锅	1
155665	龙拿了稳一点了	0
155666	你给我送吧。	1
155667	我在等他打完	0
155668	你们别送我能带	0
155669	黄忠有一点脑子好不。	1
155670	黄忠远点，离黄忠远点。	0
155671	我还以为你又挂机了。	1
155672	黄忠能不能早点过来。	0
155673	12点单挑	0
155674	你不是手累？	0
155675	QQ就是演员多。	1
155676	别演涡就能赢	0
155677	仿佛你在演我	1
155678	0-5可以投诉送人头了	1
155679	你送人头管我什么事	1
155680	38块钱的皮肤一点不比传说皮肤差	0
155681	黄忠態不能给力点	0
155682	4个。冲上去。送	1
155683	不要给偓送	1
155684	看我表演韩信	1
155685	051叫别人别送了	0
155686	1点半下了	0
155687	15分肿了我还没投降呢	1
155688	黄金局怎么一点意识都没有a。。。。	0
155689	1你们有点虐	0
155690	Igive班问了挂机。	1
155691	上局我被演了就这局赢回来	1
155692	你送人头我讵报。	1
155693	.点错了。想推塔来撯	0
155694	Sha一个挂一次。	0
155695	遇到挂机我就不想玩了	1
155696	1打5的，叼一点啊	0
155697	三排不好打的	0
155698	TM都想挂机礼物	1
155699	0-5的凯，你能佈熋猥琐点	0
155700	3玢钟表演	1
155701	好好的投什么	1
155702	我们遇到挂机的。	1
155703	11个人头，你真的会送	1
155704	黄忠这个特效有点厉害。	0
155705	要不要无铭文PK一局？	0
155706	你现在是在佛山？	0
155707	今天我被演的够惨了	1
155708	A很棒，我队友挂机了。	1
155709	不投不送稳赢	1
155710	13点用没幽	0
155711	不团了没空王昭君一个大就挂了我单带	0
155712	黄忠有点贱贱的	0
155713	shsbi蔩傆真多	0
155714	2-4别送了兄弟	0
155715	没人抓我还守不住上去让你们骂我送人头啊	1
155716	12点前还能开一句	0
155717	特别棒	0
155718	3排送	1
155719	麻烦打野送一个蓝给我	1
155720	李白你专门送我人头可不可以。	1
155721	我死了叫菘你们死了	0
155722	043安静点	0
155723	额额，我只是加一下你，我现在不方便	0
155724	都说了我开了挂还打我。	0
155725	0/9多送点	1
155726	3-7叫我挂觙？	0
155727	黄猥琐点跟着我们走	0
155728	140有点卡	0
155729	上来都有人挂机，我是真服了。	1
155730	黄忠我问你佩服这种人挂机不。	1
155731	星耀仔	1
155732	鬼谷子送的跟我杀的一个数……	1
155733	35元买挂的话	0
155734	别投，猥琐	0
155735	4个还少了一点	0
155736	鲁班，你要是再送我不骂你我都不是人。	1
155737	我们百里是演员	1
155738	6nimaguer就知道送	1
155739	这里行了挂机了，还跟着我。	1
155740	⭐多不怕璌	0
155741	我是姜凤喜	0
155742	黄河你能在皮一点吗？	0
155743	………什么时候改的	0
155744	.一点伤害	0
155745	7个你怎么送的？	1
155746	还没有开始就投	1
155747	要是你是演员，我就是打职业的。	1
155748	。演的真假	1
155749	看我表演哦。	1
155750	11点半你的发QQ	0
155751	V，你们挂机，让我一打五	1
155752	黄忠你说的这一把赢了你就送我一个皮肤。	0
155753	me挂机了好像。	1
155754	1技能点半天	0
155755	4个一个一个送	1
155756	一会儿你们看着操作就知道是不是演员了。	1
155757	2个送3个1个送4个	1
155758	感谢我长哥送我人头	1
155759	没投的习惯	1
155760	12快点	0
155761	7-6和你，谁送，国服后裔	1
155762	G东西随便你濥	0
155763	别投，等我起来	0
155764	他是在演我们	1
155765	3点打到现在终于钻石	0
155766	l老夫子挂机了么	1
155767	都太坑	0
155768	开了，等会就下了	0
155769	黄忠这个装备。铕点烦	0
155770	小哥哥玩这个多久了啊，能看见我说话吗？	0
155771	20点券抽的英雄就是不一样哈哈	0
155772	捺个怎么挂机了我问你们	1
155773	黄忠这吤大炮一点水平没有	0
155774	韩信送我一个嘛	1
155775	就送我一个吧。	1
155776	8分钟送一个还不够？	1
155777	1点过吃中午饭？我刚赤焰	0
155778	还说我演？	1
155779	我家韩信挂机	1
155780	我看你挺像演员的。	1
155781	黄总猥琐点行不	0
155782	我方一个挂机。	1
155783	3挂机哭了	1
155784	3000点	0
155785	12点过后去打个大号。	0
155786	你们送起来我怎么打	1
155787	11点钟钩	0
155788	520送给你门	1
155789	打五排我我这有四个	0
155790	傻壁太多，连坑	0
155791	2级就去送人头滚吧	1
155792	Ad挂了会基没看到	1
155793	不玩了，睡觉了，只有星期天星期六才玩得起	0
155794	大乔给我传送回家。	1
155795	我来看你们表演的	1
